113,123,625,695,66,348,0.7063,-1,-1
113,124,530,710,90,324,0.7831,-1,-1
113,98,1221,617,67,312,0.6886,-1,-1
113,129,555,717,87,331,0.3995,-1,-1
113,130,942,582,55,219,0.5579,-1,-1
113,117,1324,687,53,243,0.4674,-1,-1
114,1,697,825,70,250,0.7784,-1,-1
114,3,432,707,66,261,0.7785,-1,-1
114,87,1587,662,64,216,0.1365,-1,-1
114,12,1061,577,119,464,0.6185,-1,-1
114,42,609,787,73,282,0.5587,-1,-1
114,21,1328,688,54,240,0.3233,-1,-1
114,85,577,734,88,334,0.1026,-1,-1
114,123,627,694,66,348,0.7205,-1,-1
114,124,532,711,89,324,0.7856,-1,-1
114,98,1219,605,72,329,0.5912,-1,-1
114,129,558,717,90,341,0.3176,-1,-1
114,130,943,595,52,205,0.3241,-1,-1
114,117,1318,689,53,240,0.1045,-1,-1
115,1,698,828,70,248,0.7721,-1,-1
115,3,433,708,65,261,0.7623,-1,-1
115,87,1588,661,62,214,0.2103,-1,-1
115,12,1052,579,115,456,0.4387,-1,-1
115,42,606,795,72,276,0.5821,-1,-1
115,21,1329,700,52,228,0.2109,-1,-1
115,85,566,727,88,335,0.4346,-1,-1
115,123,631,695,64,335,0.6023,-1,-1
115,124,533,711,88,323,0.7963,-1,-1
115,98,1217,601,74,330,0.5550,-1,-1
115,129,551,715,87,328,0.4807,-1,-1
115,130,946,598,51,202,0.4569,-1,-1
116,1,696,827,71,250,0.6971,-1,-1
116,3,433,706,66,260,0.7722,-1,-1
116,87,1591,667,59,204,0.1251,-1,-1
116,12,1045,580,107,434,0.6665,-1,-1
116,42,602,801,72,274,0.5164,-1,-1
116,85,558,723,92,348,0.3495,-1,-1
116,123,634,697,63,328,0.5267,-1,-1
116,124,534,713,87,320,0.7669,-1,-1
116,98,1217,600,76,335,0.5074,-1,-1
116,130,944,599,51,204,0.6045,-1,-1
116,97,585,798,67,280,0.6188,-1,-1
116,60,1435,707,51,227,0.5036,-1,-1
117,1,693,829,70,247,0.7038,-1,-1
117,3,432,704,67,264,0.7897,-1,-1
117,87,1590,655,62,214,0.3801,-1,-1
117,12,1037,580,105,432,0.6531,-1,-1
117,42,595,804,72,271,0.6606,-1,-1
117,85,554,722,93,348,0.2643,-1,-1
117,123,636,698,60,312,0.4405,-1,-1
117,124,534,714,86,319,0.7675,-1,-1
117,98,1216,610,76,330,0.3070,-1,-1
117,130,942,592,54,212,0.4420,-1,-1
117,60,1430,701,53,234,0.5205,-1,-1
117,59,1363,702,73,286,0.4215,-1,-1
118,1,688,825,71,250,0.6422,-1,-1
118,3,432,701,69,269,0.8074,-1,-1
118,87,1598,650,61,216,0.4158,-1,-1
118,12,1025,558,108,456,0.2999,-1,-1
118,85,549,727,87,320,0.1672,-1,-1
118,123,641,699,58,303,0.3475,-1,-1
118,124,534,713,83,313,0.7654,-1,-1
118,98,1216,625,73,318,0.5081,-1,-1
118,130,942,592,55,212,0.2688,-1,-1
118,60,1427,699,53,236,0.5765,-1,-1
118,59,1358,695,74,294,0.6331,-1,-1
118,117,1314,689,54,249,0.3646,-1,-1
118,97,584,810,68,262,0.6771,-1,-1
119,1,689,826,71,248,0.6246,-1,-1
119,3,433,697,68,265,0.8256,-1,-1
119,87,1604,651,60,214,0.4948,-1,-1
119,12,1019,569,104,445,0.1666,-1,-1
119,85,553,736,90,327,0.2295,-1,-1
119,123,646,697,58,300,0.2782,-1,-1
119,124,536,711,83,315,0.7462,-1,-1
119,98,1219,644,67,296,0.6112,-1,-1
119,130,948,603,53,202,0.3238,-1,-1
119,60,1426,703,52,230,0.6534,-1,-1
119,59,1355,697,74,294,0.7582,-1,-1
119,117,1313,682,57,259,0.4156,-1,-1
119,97,582,810,70,263,0.5917,-1,-1
119,42,603,811,69,263,0.3761,-1,-1
120,1,688,825,71,247,0.6590,-1,-1
120,3,434,696,67,262,0.8364,-1,-1
120,87,1605,647,62,222,0.5741,-1,-1
120,12,1008,554,107,462,0.5493,-1,-1
120,85,557,741,89,326,0.2694,-1,-1
120,123,648,695,57,297,0.2523,-1,-1
120,124,539,712,83,317,0.7297,-1,-1
120,98,1219,647,67,295,0.6495,-1,-1
120,130,957,607,51,196,0.1437,-1,-1
120,60,1425,702,53,234,0.6462,-1,-1
120,59,1353,689,76,306,0.7587,-1,-1
120,117,1310,679,58,264,0.4401,-1,-1
120,97,580,813,71,258,0.5341,-1,-1
120,136,1145,585,49,236,0.4902,-1,-1
120,42,597,818,68,255,0.4014,-1,-1
121,1,686,829,70,244,0.6707,-1,-1
121,3,435,694,68,261,0.8412,-1,-1
121,87,1609,650,60,219,0.3166,-1,-1
121,12,1003,560,106,463,0.6724,-1,-1
121,85,553,722,96,348,0.2652,-1,-1
121,123,651,692,59,305,0.5235,-1,-1
121,124,541,708,86,327,0.7262,-1,-1
121,98,1218,647,68,296,0.7124,-1,-1
121,130,962,569,60,232,0.1383,-1,-1
121,60,1425,701,52,234,0.5997,-1,-1
121,59,1352,697,73,296,0.7597,-1,-1
121,117,1301,670,61,280,0.3229,-1,-1
121,97,573,806,76,265,0.5632,-1,-1
121,136,1146,590,45,219,0.1158,-1,-1
121,42,590,818,69,256,0.3968,-1,-1
122,1,685,828,70,244,0.6541,-1,-1
122,3,436,693,68,260,0.8538,-1,-1
122,87,1617,655,58,213,0.2391,-1,-1
122,12,997,558,106,468,0.6236,-1,-1
122,85,557,753,90,320,0.5930,-1,-1
122,123,654,688,60,307,0.6399,-1,-1
122,124,543,706,88,338,0.6885,-1,-1
122,98,1217,639,69,303,0.7275,-1,-1
122,130,969,592,54,211,0.1010,-1,-1
122,60,1423,696,54,239,0.6104,-1,-1
122,59,1348,693,73,299,0.6882,-1,-1
122,117,1293,660,60,275,0.5542,-1,-1
122,136,1145,595,47,225,0.2321,-1,-1
122,42,586,815,71,259,0.3523,-1,-1
123,1,680,826,71,245,0.5409,-1,-1
123,3,437,691,70,263,0.8519,-1,-1
123,87,1619,651,58,214,0.3564,-1,-1
123,12,1005,707,78,323,0.6377,-1,-1
123,123,656,687,65,326,0.5653,-1,-1
123,124,543,703,91,347,0.6879,-1,-1
123,98,1218,644,68,298,0.6269,-1,-1
123,60,1419,690,56,247,0.6423,-1,-1
123,59,1341,692,74,304,0.6992,-1,-1
123,117,1288,659,61,281,0.3604,-1,-1
123,136,1147,606,44,213,0.1741,-1,-1
123,42,583,805,74,267,0.1812,-1,-1
123,141,1600,642,56,224,0.3420,-1,-1
124,1,675,829,72,243,0.5979,-1,-1
124,3,438,690,68,261,0.8490,-1,-1
124,87,1622,653,57,213,0.3370,-1,-1
124,12,1004,780,65,259,0.5743,-1,-1
124,123,659,687,66,332,0.5935,-1,-1
124,124,542,704,92,347,0.7145,-1,-1
124,98,1218,657,66,288,0.7091,-1,-1
124,60,1418,700,54,238,0.7198,-1,-1
124,59,1323,692,74,305,0.5307,-1,-1
124,117,1289,657,61,285,0.4072,-1,-1
124,136,1145,612,43,203,0.1420,-1,-1
124,42,583,809,75,266,0.5380,-1,-1
124,141,1599,642,54,219,0.3403,-1,-1
124,85,564,787,83,287,0.6516,-1,-1
125,1,674,832,71,240,0.5907,-1,-1
125,3,439,689,68,257,0.8429,-1,-1
125,87,1628,656,56,208,0.3469,-1,-1
125,12,997,798,64,243,0.3537,-1,-1
125,123,660,686,65,327,0.6248,-1,-1
125,124,542,702,92,351,0.6590,-1,-1
125,98,1218,668,65,281,0.6570,-1,-1
125,60,1417,708,53,231,0.7373,-1,-1
125,59,1313,689,75,309,0.7021,-1,-1
125,117,1293,654,58,271,0.1034,-1,-1
125,141,1599,640,53,213,0.1706,-1,-1
125,143,1096,633,46,207,0.4809,-1,-1
125,85,561,749,95,323,0.4339,-1,-1
125,97,572,809,80,263,0.6946,-1,-1
126,1,673,831,72,241,0.6371,-1,-1
126,3,439,689,67,252,0.8368,-1,-1
126,87,1632,659,55,205,0.4473,-1,-1
126,123,662,685,65,327,0.6688,-1,-1
126,124,543,701,94,353,0.5848,-1,-1
126,98,1219,675,63,273,0.6016,-1,-1
126,60,1415,711,53,230,0.6839,-1,-1
126,59,1305,679,79,322,0.7284,-1,-1
126,117,1295,658,66,309,0.1455,-1,-1
126,141,1600,640,52,209,0.2151,-1,-1
126,143,1098,634,47,210,0.6400,-1,-1
126,85,559,761,94,311,0.7119,-1,-1
127,1,672,826,73,245,0.3430,-1,-1
127,3,436,690,68,253,0.8397,-1,-1
127,87,1635,659,55,205,0.4832,-1,-1
127,123,663,685,65,321,0.6403,-1,-1
127,124,547,706,97,357,0.6501,-1,-1
127,98,1218,658,64,281,0.1241,-1,-1
127,60,1413,707,55,233,0.6832,-1,-1
127,59,1300,675,81,327,0.7586,-1,-1
127,141,1601,644,52,210,0.3510,-1,-1
127,143,1100,639,47,212,0.6756,-1,-1
127,85,561,784,90,287,0.7302,-1,-1
127,144,967,582,85,449,0.5481,-1,-1
128,1,657,756,91,314,0.3613,-1,-1
128,3,435,691,68,250,0.8255,-1,-1
128,87,1631,654,57,210,0.4777,-1,-1
128,123,662,683,65,318,0.6658,-1,-1
128,124,549,706,101,363,0.6349,-1,-1
128,98,1214,645,67,294,0.1600,-1,-1
128,60,1410,703,57,239,0.7591,-1,-1
128,59,1294,675,81,327,0.7840,-1,-1
128,141,1613,646,54,216,0.5340,-1,-1
128,143,1103,642,47,211,0.6348,-1,-1
128,85,557,791,91,281,0.7402,-1,-1
128,144,957,570,87,459,0.1031,-1,-1
129,1,663,796,82,273,0.5408,-1,-1
129,3,433,693,69,250,0.8145,-1,-1
129,87,1635,649,58,215,0.4119,-1,-1
129,123,662,683,65,314,0.6780,-1,-1
129,124,543,702,99,354,0.4053,-1,-1
129,98,1214,651,67,293,0.3173,-1,-1
129,60,1409,698,58,240,0.7629,-1,-1
129,59,1290,675,81,327,0.6518,-1,-1
129,141,1617,643,56,219,0.3359,-1,-1
129,143,1106,642,48,217,0.6572,-1,-1
129,85,557,803,90,268,0.7498,-1,-1
129,144,958,657,70,368,0.5287,-1,-1
129,150,1840,775,46,271,0.7495,-1,-1
129,117,1308,680,63,295,0.3858,-1,-1
130,1,663,812,77,257,0.3747,-1,-1
130,3,432,693,68,250,0.7950,-1,-1
130,87,1633,650,58,215,0.2608,-1,-1
130,123,661,683,65,313,0.6756,-1,-1
130,124,541,701,97,349,0.5372,-1,-1
130,98,1213,651,68,298,0.5742,-1,-1
130,60,1409,701,57,236,0.7588,-1,-1
130,59,1279,682,76,315,0.6274,-1,-1
130,141,1619,646,55,217,0.1890,-1,-1
130,143,1107,642,48,214,0.5918,-1,-1
130,85,558,812,89,258,0.7255,-1,-1
130,144,956,732,57,297,0.6008,-1,-1
130,150,1837,768,45,263,0.8024,-1,-1
130,117,1321,690,59,276,0.6531,-1,-1
131,1,661,817,76,252,0.4139,-1,-1
131,3,431,690,69,254,0.8006,-1,-1
131,87,1631,650,58,215,0.2285,-1,-1
131,123,662,682,63,308,0.5681,-1,-1
131,124,540,699,98,350,0.6786,-1,-1
131,98,1212,670,65,285,0.7291,-1,-1
131,60,1409,706,56,230,0.7437,-1,-1
131,59,1274,683,76,313,0.6398,-1,-1
131,141,1620,648,55,216,0.1158,-1,-1
131,143,1111,644,48,211,0.6017,-1,-1
131,85,553,814,90,255,0.7383,-1,-1
131,144,946,775,50,256,0.4253,-1,-1
131,150,1834,759,48,276,0.7745,-1,-1
131,117,1325,697,55,258,0.4593,-1,-1
132,1,648,741,96,327,0.1575,-1,-1
132,3,431,688,68,251,0.8067,-1,-1
132,87,1630,644,60,221,0.1335,-1,-1
132,123,661,682,63,301,0.4825,-1,-1
132,124,539,698,98,352,0.6952,-1,-1
132,98,1214,690,61,264,0.4324,-1,-1
132,60,1407,705,57,232,0.7682,-1,-1
132,59,1270,687,76,309,0.5191,-1,-1
132,143,1117,639,50,210,0.4935,-1,-1
132,85,548,815,92,255,0.7624,-1,-1
132,144,938,790,49,239,0.6353,-1,-1
132,150,1831,747,49,283,0.7392,-1,-1
132,117,1323,696,54,251,0.5690,-1,-1
132,130,998,602,52,198,0.3837,-1,-1
132,136,1132,624,47,212,0.3470,-1,-1
133,1,650,752,92,316,0.3331,-1,-1
133,3,432,687,67,247,0.8072,-1,-1
133,123,660,680,66,313,0.5938,-1,-1
133,124,539,696,99,354,0.7261,-1,-1
133,98,1215,689,63,272,0.4710,-1,-1
133,60,1407,701,57,236,0.7660,-1,-1
133,59,1264,698,73,299,0.5820,-1,-1
133,143,1120,635,52,215,0.4359,-1,-1
133,85,545,813,95,257,0.7838,-1,-1
133,144,931,794,50,237,0.7408,-1,-1
133,150,1829,751,47,265,0.6983,-1,-1
133,117,1326,697,53,248,0.7117,-1,-1
133,130,1012,605,51,191,0.1020,-1,-1
133,136,1131,623,50,218,0.5865,-1,-1
134,1,647,720,99,347,0.4052,-1,-1
134,3,433,685,67,246,0.7872,-1,-1
134,123,660,678,68,325,0.6864,-1,-1
134,124,540,695,98,351,0.6725,-1,-1
134,98,1208,653,80,349,0.1114,-1,-1
134,60,1406,698,59,243,0.7610,-1,-1
134,59,1257,710,72,292,0.4702,-1,-1
134,85,545,821,95,249,0.7846,-1,-1
134,144,926,798,52,235,0.6830,-1,-1
134,150,1828,749,48,275,0.6866,-1,-1
134,117,1327,697,53,249,0.7298,-1,-1
134,130,1016,611,48,182,0.1563,-1,-1
134,136,1131,620,53,228,0.6007,-1,-1
135,1,652,756,88,312,0.1300,-1,-1
135,3,434,684,66,241,0.7918,-1,-1
135,123,660,676,71,340,0.6605,-1,-1
135,124,543,696,95,344,0.6789,-1,-1
135,98,1211,662,74,324,0.3277,-1,-1
135,60,1407,702,58,241,0.7735,-1,-1
135,59,1246,689,75,308,0.4302,-1,-1
135,85,544,824,95,248,0.7457,-1,-1
135,144,919,803,55,238,0.6635,-1,-1
135,150,1828,751,49,269,0.5154,-1,-1
135,117,1326,694,54,254,0.7535,-1,-1
135,130,1016,616,48,176,0.1125,-1,-1
135,136,1132,620,56,233,0.7739,-1,-1
135,87,1635,645,60,215,0.6731,-1,-1
136,1,649,727,94,338,0.1385,-1,-1
136,3,434,683,67,242,0.7955,-1,-1
136,123,661,675,69,333,0.6665,-1,-1
136,124,547,693,94,342,0.7382,-1,-1
136,60,1406,701,61,249,0.7442,-1,-1
136,85,542,825,96,246,0.7248,-1,-1
136,144,911,797,59,248,0.7569,-1,-1
136,117,1326,687,56,262,0.6476,-1,-1
136,130,1016,609,51,189,0.1797,-1,-1
136,136,1129,623,58,234,0.7994,-1,-1
136,42,538,758,93,317,0.5020,-1,-1
136,141,1629,643,56,217,0.6885,-1,-1
137,1,645,693,101,373,0.4706,-1,-1
137,3,434,684,66,241,0.7987,-1,-1
137,123,662,672,67,321,0.6931,-1,-1
137,124,549,690,92,339,0.6973,-1,-1
137,60,1405,707,60,247,0.7025,-1,-1
137,144,904,799,62,248,0.7310,-1,-1
137,117,1326,686,55,263,0.4414,-1,-1
137,130,1016,602,54,201,0.1430,-1,-1
137,136,1129,621,58,235,0.7597,-1,-1
137,155,1785,751,62,239,0.6271,-1,-1
137,156,1309,704,54,260,0.5307,-1,-1
137,42,534,762,95,312,0.6613,-1,-1
137,141,1630,648,56,213,0.7016,-1,-1
137,98,1218,663,83,354,0.7090,-1,-1
138,3,436,684,66,241,0.7999,-1,-1
138,123,668,672,56,266,0.6981,-1,-1
138,124,554,689,88,322,0.6950,-1,-1
138,60,1404,711,60,249,0.7165,-1,-1
138,144,893,804,61,241,0.7598,-1,-1
138,117,1326,683,56,262,0.3820,-1,-1
138,136,1133,618,60,238,0.4970,-1,-1
138,156,1311,707,53,253,0.4721,-1,-1
138,42,529,712,108,358,0.1453,-1,-1
138,141,1633,647,56,214,0.6976,-1,-1
138,159,1339,665,52,276,0.4518,-1,-1
138,98,1216,653,88,373,0.7588,-1,-1
138,85,531,808,103,264,0.6975,-1,-1
139,3,436,685,66,244,0.8043,-1,-1
139,123,670,672,51,239,0.7613,-1,-1
139,124,554,689,81,291,0.5301,-1,-1
139,60,1403,718,59,245,0.7607,-1,-1
139,144,881,801,61,239,0.7389,-1,-1
139,117,1328,689,55,257,0.5717,-1,-1
139,136,1132,617,62,240,0.5506,-1,-1
139,156,1312,716,51,243,0.3656,-1,-1
139,42,533,694,109,366,0.3002,-1,-1
139,141,1634,647,56,211,0.6712,-1,-1
139,98,1210,680,83,352,0.2417,-1,-1
139,85,520,777,115,296,0.8032,-1,-1
140,3,435,684,66,244,0.8006,-1,-1
140,123,670,671,51,232,0.7766,-1,-1
140,124,550,687,83,296,0.5535,-1,-1
140,60,1402,720,57,241,0.7675,-1,-1
140,144,868,797,62,238,0.7346,-1,-1
140,117,1327,698,54,251,0.5272,-1,-1
140,136,1134,621,61,232,0.4585,-1,-1
140,156,1315,719,50,240,0.2391,-1,-1
140,141,1633,650,54,206,0.5722,-1,-1
140,98,1211,739,72,290,0.4922,-1,-1
140,85,513,751,124,323,0.8131,-1,-1
140,161,1467,670,58,204,0.6820,-1,-1
141,3,437,685,65,240,0.7858,-1,-1
141,123,671,671,51,231,0.7228,-1,-1
141,124,558,686,70,246,0.4859,-1,-1
141,60,1400,713,59,247,0.7778,-1,-1
141,144,859,796,61,236,0.6764,-1,-1
141,117,1326,703,53,248,0.4247,-1,-1
141,136,1134,616,64,244,0.6188,-1,-1
141,156,1314,723,50,237,0.2982,-1,-1
141,141,1635,648,55,208,0.5135,-1,-1
141,98,1207,757,69,271,0.4215,-1,-1
141,85,514,764,119,309,0.8050,-1,-1
141,161,1472,675,58,205,0.7186,-1,-1
142,3,438,686,65,239,0.7779,-1,-1
142,123,672,672,52,228,0.4122,-1,-1
142,124,566,686,59,205,0.5368,-1,-1
142,60,1399,714,59,248,0.7726,-1,-1
142,144,852,802,60,235,0.7306,-1,-1
142,117,1324,705,53,250,0.4978,-1,-1
142,136,1133,614,65,247,0.4251,-1,-1
142,156,1311,719,52,242,0.5006,-1,-1
142,141,1638,641,57,217,0.1224,-1,-1
142,85,516,779,113,293,0.7944,-1,-1
142,161,1479,681,57,200,0.5865,-1,-1
143,3,439,687,64,234,0.7506,-1,-1
143,123,674,673,51,224,0.4754,-1,-1
143,124,569,684,59,198,0.5852,-1,-1
143,60,1397,712,61,255,0.7721,-1,-1
143,144,845,803,61,236,0.6875,-1,-1
143,136,1131,615,64,244,0.4626,-1,-1
143,156,1311,714,53,247,0.6290,-1,-1
143,85,517,787,111,285,0.7868,-1,-1
143,161,1486,684,55,195,0.6291,-1,-1
144,3,438,687,64,233,0.7377,-1,-1
144,123,675,673,51,221,0.2282,-1,-1
144,124,567,684,63,211,0.6348,-1,-1
144,60,1393,705,62,261,0.7010,-1,-1
144,144,836,806,61,236,0.7278,-1,-1
144,136,1130,618,64,239,0.2505,-1,-1
144,156,1309,712,55,257,0.6302,-1,-1
144,85,514,782,113,291,0.7724,-1,-1
144,161,1484,676,58,203,0.4093,-1,-1
144,130,1045,615,52,190,0.3400,-1,-1
144,42,522,685,112,375,0.2743,-1,-1
144,141,1644,646,56,215,0.4780,-1,-1
145,3,439,683,66,237,0.6896,-1,-1
145,123,675,673,52,221,0.2115,-1,-1
145,124,566,684,68,229,0.5670,-1,-1
145,60,1391,705,62,263,0.7199,-1,-1
145,144,829,807,62,233,0.6841,-1,-1
145,136,1130,622,63,238,0.5623,-1,-1
145,156,1307,712,56,262,0.5748,-1,-1
145,85,507,757,123,317,0.7864,-1,-1
145,161,1483,674,59,209,0.4126,-1,-1
145,167,1018,618,56,197,0.5805,-1,-1
145,59,1184,592,95,400,0.5100,-1,-1
145,87,1651,636,64,231,0.3612,-1,-1
146,3,441,678,67,241,0.7179,-1,-1
146,123,676,672,54,226,0.3477,-1,-1
146,124,568,684,68,224,0.5038,-1,-1
146,60,1390,704,63,264,0.7542,-1,-1
146,144,822,802,64,235,0.4537,-1,-1
146,136,1129,621,63,236,0.3316,-1,-1
146,156,1308,713,56,259,0.6492,-1,-1
146,85,501,718,137,355,0.8205,-1,-1
146,161,1488,682,58,208,0.5424,-1,-1
146,167,1015,610,57,203,0.1825,-1,-1
146,169,1708,724,58,232,0.5461,-1,-1
146,59,1160,600,94,407,0.5682,-1,-1
146,87,1655,638,63,233,0.2454,-1,-1
146,98,1204,685,75,301,0.5759,-1,-1
146,130,1055,616,53,194,0.3115,-1,-1
147,3,443,675,67,242,0.6343,-1,-1
147,123,678,669,55,228,0.5935,-1,-1
147,124,564,682,79,259,0.5652,-1,-1
147,60,1391,702,63,266,0.7711,-1,-1
147,136,1129,619,62,232,0.1531,-1,-1
147,156,1307,712,56,257,0.6213,-1,-1
147,85,500,698,143,376,0.8065,-1,-1
147,161,1489,681,59,210,0.2033,-1,-1
147,169,1709,730,58,228,0.3975,-1,-1
147,59,1152,609,93,409,0.4327,-1,-1
147,87,1658,639,64,239,0.1843,-1,-1
147,98,1203,692,73,296,0.3405,-1,-1
147,130,1062,612,54,200,0.1598,-1,-1
147,42,534,676,113,386,0.5166,-1,-1
148,3,445,674,66,241,0.5959,-1,-1
148,123,679,667,55,229,0.6638,-1,-1
148,124,567,683,75,243,0.5841,-1,-1
148,60,1392,704,62,263,0.7648,-1,-1
148,136,1134,622,59,222,0.1206,-1,-1
148,156,1307,711,55,256,0.5305,-1,-1
148,85,499,704,140,370,0.8155,-1,-1
148,59,1153,622,92,406,0.3789,-1,-1
148,87,1663,641,67,249,0.3261,-1,-1
148,98,1186,671,83,340,0.5216,-1,-1
148,42,544,680,99,340,0.5085,-1,-1
149,3,446,672,67,242,0.5238,-1,-1
149,123,681,666,56,233,0.5487,-1,-1
149,124,563,683,87,282,0.5981,-1,-1
149,60,1393,706,62,265,0.7744,-1,-1
149,156,1308,714,54,252,0.2933,-1,-1
149,85,499,699,141,376,0.8529,-1,-1
149,59,1145,621,92,407,0.7134,-1,-1
149,87,1666,640,76,284,0.5000,-1,-1
149,98,1191,675,78,325,0.3786,-1,-1
149,42,538,679,109,373,0.4719,-1,-1
149,117,1320,709,55,258,0.3259,-1,-1
149,144,803,793,68,242,0.4568,-1,-1
150,3,446,669,67,243,0.3493,-1,-1
150,123,682,665,59,243,0.5734,-1,-1
150,124,558,683,99,327,0.6891,-1,-1
150,60,1393,706,61,264,0.7799,-1,-1
150,156,1307,714,55,254,0.2401,-1,-1
150,85,498,685,145,390,0.8175,-1,-1
150,59,1132,624,93,410,0.7445,-1,-1
150,87,1670,640,81,303,0.5794,-1,-1
150,98,1195,689,74,307,0.6540,-1,-1
150,117,1320,711,55,258,0.5975,-1,-1
150,144,795,788,69,249,0.6778,-1,-1
151,3,447,667,66,241,0.3680,-1,-1
151,123,683,664,60,246,0.4826,-1,-1
151,124,560,683,97,326,0.5850,-1,-1
151,60,1393,719,58,253,0.7624,-1,-1
151,156,1309,713,56,258,0.2489,-1,-1
151,85,501,709,137,366,0.7975,-1,-1
151,59,1121,624,93,410,0.7937,-1,-1
151,87,1675,654,78,293,0.3475,-1,-1
151,98,1195,695,72,302,0.6495,-1,-1
151,117,1320,713,56,257,0.5908,-1,-1
151,144,785,781,72,257,0.5373,-1,-1
151,180,1050,622,47,191,0.4832,-1,-1
151,182,889,491,35,158,0.6206,-1,-1
151,161,1512,684,61,217,0.4145,-1,-1
151,42,534,682,114,384,0.5579,-1,-1
152,3,449,667,65,240,0.3854,-1,-1
152,123,685,664,61,251,0.3226,-1,-1
152,124,562,683,97,327,0.5198,-1,-1
152,60,1393,723,58,252,0.7674,-1,-1
152,156,1309,719,55,256,0.1710,-1,-1
152,85,502,728,130,348,0.7927,-1,-1
152,59,1110,624,94,409,0.7777,-1,-1
152,98,1196,699,71,295,0.6849,-1,-1
152,117,1319,716,56,255,0.6246,-1,-1
152,144,775,776,72,259,0.5401,-1,-1
152,180,1047,621,48,198,0.3906,-1,-1
152,182,888,492,35,158,0.5357,-1,-1
152,161,1516,683,62,221,0.3099,-1,-1
152,42,542,684,110,373,0.4985,-1,-1
153,3,452,670,65,247,0.3685,-1,-1
153,124,567,680,91,312,0.5747,-1,-1
153,60,1393,733,55,240,0.7325,-1,-1
153,156,1308,718,57,261,0.3707,-1,-1
153,85,498,754,122,324,0.7535,-1,-1
153,59,1103,625,94,406,0.7525,-1,-1
153,98,1200,699,70,290,0.7486,-1,-1
153,117,1319,718,56,255,0.3978,-1,-1
153,144,764,773,70,256,0.3570,-1,-1
153,180,1050,619,50,204,0.3887,-1,-1
153,182,889,494,34,154,0.5502,-1,-1
153,161,1518,685,64,230,0.1438,-1,-1
153,42,550,678,107,374,0.2872,-1,-1
153,185,1001,529,37,170,0.4204,-1,-1
154,3,452,668,65,245,0.3942,-1,-1
154,124,571,677,84,292,0.5922,-1,-1
154,60,1393,746,52,226,0.6360,-1,-1
154,156,1304,721,57,258,0.4762,-1,-1
154,85,495,759,122,320,0.7110,-1,-1
154,59,1109,625,91,396,0.3460,-1,-1
154,98,1202,699,69,284,0.7328,-1,-1
154,117,1321,724,54,246,0.1834,-1,-1
154,144,753,769,72,263,0.5805,-1,-1
154,180,1053,622,48,195,0.1314,-1,-1
154,182,888,494,35,152,0.3416,-1,-1
154,42,553,679,105,378,0.3991,-1,-1
155,3,453,670,64,243,0.1298,-1,-1
155,124,575,674,78,271,0.5894,-1,-1
155,60,1393,755,49,216,0.6961,-1,-1
155,156,1303,725,57,254,0.5050,-1,-1
155,85,490,762,121,315,0.6957,-1,-1
155,59,1095,619,94,414,0.2318,-1,-1
155,98,1204,699,67,281,0.7277,-1,-1
155,117,1322,733,51,236,0.1246,-1,-1
155,144,748,768,73,269,0.7152,-1,-1
155,182,886,491,33,150,0.1348,-1,-1
155,42,559,677,100,370,0.3372,-1,-1
155,188,1427,662,50,249,0.4795,-1,-1
156,124,578,674,73,254,0.5380,-1,-1
156,60,1394,763,47,207,0.6589,-1,-1
156,156,1304,733,54,245,0.5468,-1,-1
156,85,487,770,118,305,0.7052,-1,-1
156,59,1085,605,98,435,0.2880,-1,-1
156,98,1204,707,66,276,0.5214,-1,-1
156,117,1322,743,50,225,0.1423,-1,-1
156,144,742,764,74,273,0.5577,-1,-1
156,42,567,679,90,340,0.5016,-1,-1
156,188,1432,660,48,240,0.4087,-1,-1
156,190,1644,732,70,262,0.6631,-1,-1
157,124,577,672,77,265,0.3751,-1,-1
157,60,1393,755,49,216,0.6298,-1,-1
157,156,1303,731,55,248,0.3571,-1,-1
157,85,483,756,123,319,0.6588,-1,-1
157,59,1075,598,99,440,0.6226,-1,-1
157,98,1205,700,67,285,0.4989,-1,-1
157,117,1322,745,49,223,0.1242,-1,-1
157,144,734,763,76,279,0.5991,-1,-1
157,42,568,678,92,352,0.4586,-1,-1
157,190,1636,730,77,284,0.7079,-1,-1
157,192,633,874,78,205,0.4761,-1,-1
157,161,1533,733,81,292,0.5536,-1,-1
158,124,577,671,79,275,0.2906,-1,-1
158,60,1390,739,53,235,0.7222,-1,-1
158,156,1301,729,56,251,0.4971,-1,-1
158,85,479,764,120,310,0.7470,-1,-1
158,59,1069,597,98,439,0.5316,-1,-1
158,98,1204,691,70,296,0.5880,-1,-1
158,144,725,768,76,277,0.6739,-1,-1
158,42,565,676,97,377,0.4378,-1,-1
158,190,1629,730,78,288,0.7165,-1,-1
158,192,636,877,77,201,0.4456,-1,-1
158,193,1171,585,50,250,0.4040,-1,-1
158,161,1536,729,83,299,0.4321,-1,-1
158,87,1707,639,63,238,0.5728,-1,-1
159,124,577,673,81,285,0.3164,-1,-1
159,60,1389,732,54,241,0.6517,-1,-1
159,156,1306,735,54,245,0.2957,-1,-1
159,85,474,768,119,308,0.7676,-1,-1
159,59,1063,609,94,423,0.6834,-1,-1
159,98,1203,678,72,311,0.4458,-1,-1
159,144,717,766,80,283,0.7128,-1,-1
159,42,566,679,96,377,0.4129,-1,-1
159,190,1621,733,74,277,0.5704,-1,-1
